0.0,913.5636798,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1303.0713613,0.0,0.0,0.0,0.0,0.0,0.0
0.0,75.9973721,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-243.3796641,0.0,0.0,0.0,0.0,0.0,0.0
0.0,109.147148,0.0,0.0,0.0,0.0,0.0,0.0
0.0,384.6373652,0.0,0.0,0.0,0.0,0.0,0.0
0.0,666.1866439,0.0,0.0,0.0,0.0,0.0,0.0
0.0,752.5614574,0.0,0.0,0.0,0.0,0.0,0.0
0.0,307.1621807,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-160.1773898,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-82.4768644,0.0,0.0,0.0,0.0,0.0,0.0
0.0,296.451941,0.0,0.0,0.0,0.0,0.0,0.0
0.0,512.2087104,0.0,0.0,0.0,0.0,0.0,0.0
0.0,122.083049,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-401.5975303,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-861.6781022,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-838.2422458,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-253.8360391,0.0,0.0,0.0,0.0,0.0,0.0
0.0,81.3203971,0.0,0.0,0.0,0.0,0.0,0.0
0.0,110.8299734,0.0,0.0,0.0,0.0,0.0,0.0
0.0,140.0863727,0.0,0.0,0.0,0.0,0.0,0.0
0.0,307.3950973,0.0,0.0,0.0,0.0,0.0,0.0
0.0,226.6600707,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-118.5362807,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-165.2013408,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-49.1155571,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-18.9648365,0.0,0.0,0.0,0.0,0.0,0.0
0.0,119.5156916,0.0,0.0,0.0,0.0,0.0,0.0
0.0,38.6641015,0.0,0.0,0.0,0.0,0.0,0.0
0.0,33.2458118,0.0,0.0,0.0,0.0,0.0,0.0
0.0,488.7291116,0.0,0.0,0.0,0.0,0.0,0.0
0.0,663.4656313,0.0,0.0,0.0,0.0,0.0,0.0
0.0,210.1208786,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-139.9785052,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-397.8355561,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-943.7015687,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-1289.7869421,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-754.1300219,0.0,0.0,0.0,0.0,0.0,0.0
0.0,198.2183812,0.0,0.0,0.0,0.0,0.0,0.0
0.0,432.2164691,0.0,0.0,0.0,0.0,0.0,0.0
0.0,91.6229463,0.0,0.0,0.0,0.0,0.0,0.0
0.0,104.9334601,0.0,0.0,0.0,0.0,0.0,0.0
0.0,358.5945447,0.0,0.0,0.0,0.0,0.0,0.0
0.0,414.2699694,0.0,0.0,0.0,0.0,0.0,0.0
0.0,269.9174986,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-24.8882007,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-431.2304952,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-502.0511962,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-28.2496018,0.0,0.0,0.0,0.0,0.0,0.0
0.0,368.3620031,0.0,0.0,0.0,0.0,0.0,0.0
0.0,353.0780322,0.0,0.0,0.0,0.0,0.0,0.0
0.0,485.7623124,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1077.2322182,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1717.960671,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1996.1666215,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1954.7029959,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1224.748008,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-364.6989809,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-1919.1328119,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-2638.9867853,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-2358.7278996,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-1289.963028,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-527.3959549,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-603.2460849,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-708.5108479,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-548.4006691,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-453.346338,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-430.1288441,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-353.9283954,0.0,0.0,0.0,0.0,0.0,0.0
0.0,51.753681,0.0,0.0,0.0,0.0,0.0,0.0
0.0,771.1774026,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1384.6149548,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1379.2426119,0.0,0.0,0.0,0.0,0.0,0.0
0.0,763.8164768,0.0,0.0,0.0,0.0,0.0,0.0
0.0,75.3815462,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-316.8967277,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-37.6949268,0.0,0.0,0.0,0.0,0.0,0.0
0.0,627.9129723,0.0,0.0,0.0,0.0,0.0,0.0
0.0,353.2714558,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-393.7688515,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-450.1675228,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-740.7964851,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-878.5246562,0.0,0.0,0.0,0.0,0.0,0.0
0.0,96.1389822,0.0,0.0,0.0,0.0,0.0,0.0
0.0,772.4071142,0.0,0.0,0.0,0.0,0.0,0.0
0.0,720.8387925,0.0,0.0,0.0,0.0,0.0,0.0
0.0,877.035168,0.0,0.0,0.0,0.0,0.0,0.0
0.0,846.4379728,0.0,0.0,0.0,0.0,0.0,0.0
0.0,171.5673298,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-133.3982489,0.0,0.0,0.0,0.0,0.0,0.0
0.0,34.0916857,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-132.8047657,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-288.0371001,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-236.0544091,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-616.7892595,0.0,0.0,0.0,0.0,0.0,0.0
